nc	hx	hy	theta_x	theta_y	gx	gy	BURNIN	MAX_ITER	simulation_type	simulation_method	store_arrays	mx	my	varmx	varmy	MI	file
1000	0.04375	0.04375	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.4848921428405392	0.48488853241055724	0.01221540918485634	0.01221732616879046	0.7997568092725373	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_075.pkl
1000	0.021250000000000005	0.021250000000000005	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.3467537105212316	0.34674022884129907	0.023849982315912146	0.02384890337250964	1.182372191359093	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_057.pkl
1000	0.01625	0.01625	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.29475396934622994	0.29474837352125816	0.03078791587895318	0.030790427026383113	1.3397402501981617	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_053.pkl
1000	0.015	0.015	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.28011199166444	0.2801343897293282	0.03288560956129432	0.03289171951095178	1.3815741095647454	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_052.pkl
1000	-0.020000000000000004	-0.020000000000000004	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.33540302815798495	-0.3353886628330566	0.02518368270386476	0.02518970384510787	1.2155501074889727	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_024.pkl
1000	0.0012500000000000011	0.0012500000000000011	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.028529597537352173	0.028521890387390385	0.05842190979435737	0.058429713632283733	1.8002585529775637	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_041.pkl
1000	-0.04875	-0.04875	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.5061191006444045	-0.5061356703693216	0.011233494800533983	0.011230686626257374	0.7534088793353213	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_001.pkl
1000	-0.03375	-0.03375	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.4349660514551697	-0.4349438484202808	0.015245908552961656	0.015244643843636965	0.9240757139984197	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_013.pkl
1000	-0.04	-0.04	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.4676915412165422	-0.4677145151564274	0.013139522820345709	0.013138427048726531	0.8400785309169017	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_008.pkl
1000	-0.01625	-0.01625	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.29532919753335385	-0.2953256795283717	0.030569976002078388	0.03057131276635785	1.336093087160556	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_027.pkl
1000	-0.011250000000000003	-0.011250000000000003	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.2274088772479556	-0.22741481038792596	0.04038779234007629	0.04038489628698677	1.520812345860115	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_031.pkl
1000	-0.043750000000000004	-0.043750000000000004	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.4849887286450563	-0.4850047925499761	0.012201310349674954	0.01220500966176641	0.7988791265891457	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_005.pkl
1000	-0.045000000000000005	-0.045000000000000005	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.4903605025031975	-0.49036761923316186	0.01198104845390431	0.01197813740965299	0.788113009226894	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_004.pkl
